Units Processed,Time (s)
45516,1.550000160932541e-05
45517,1.7700018361210823e-05
45518,1.5300000086426735e-05
45519,8.00006091594696e-07
45520,8.899980457499623e-06
45521,2.600019797682762e-06
45522,5.00003807246685e-07
45523,5.700014298781753e-06
45524,4.00003045797348e-07
45525,8.000002708286047e-06
45526,8.499977411702275e-06
45527,8.500006515532732e-06
45528,8.800008799880743e-06
45529,8.00006091594696e-07
45530,4.1000021155923605e-06
45531,4.00003045797348e-07
45532,8.600007276982069e-06
45533,8.000002708286047e-06
45534,7.700000423938036e-06
45535,8.499977411702275e-06
45536,8.200004231184721e-06
45537,1.8999853637069464e-06
45538,4.00003045797348e-07
45539,8.100003469735384e-06
45540,8.000002708286047e-06
45541,3.999739419668913e-07
45542,7.90000194683671e-06
45543,2.4999899324029684e-06
45544,5.00003807246685e-07
45545,9.099981980398297e-06
45546,8.90000956133008e-06
45547,8.400005754083395e-06
45548,8.800008799880743e-06
45549,8.399976650252938e-06
45550,8.400005754083395e-06
45551,3.1999952625483274e-06
45552,6.999762263149023e-07
45553,4.0000013541430235e-06
45554,5.00003807246685e-07
45555,8.300004992634058e-06
45556,7.399998139590025e-06
45557,8.000002708286047e-06
45558,8.800008799880743e-06
45559,8.500006515532732e-06
45560,8.600007276982069e-06
45561,8.600007276982069e-06
45562,1.100008375942707e-06
45563,5.00003807246685e-07
45564,8.400005754083395e-06
45565,8.599978173151612e-06
45566,8.400005754083395e-06
45567,5.00003807246685e-07
45568,8.400005754083395e-06
45569,8.600007276982069e-06
45570,8.100003469735384e-06
45571,8.100003469735384e-06
45572,8.400005754083395e-06
45573,8.69997893460095e-06
45574,8.599978173151612e-06
45575,2.3999891709536314e-06
45576,4.00003045797348e-07
45577,1.8999999156221747e-05
45578,1.7400016076862812e-05
45579,2.1999876480549574e-06
45580,1.00000761449337e-06
45581,8.500006515532732e-06
45582,7.800001185387373e-06
45583,8.399976650252938e-06
45584,8.400005754083395e-06
45585,8.399976650252938e-06
45586,8.700008038431406e-06
45587,4.7000066842883825e-06
45588,2.2999884095042944e-06
45589,9.799987310543656e-06
45590,2.4999986635521054e-05
45591,1.1399999493733048e-05
45592,1.8999853637069464e-06
45593,2.750000567175448e-05
45594,2.0100007532164454e-05
45595,1.6400008462369442e-05
45596,1.550000160932541e-05
45597,1.479999627918005e-05
45598,1.610000617802143e-05
45599,9.899988071992993e-06
45600,8.800008799880743e-06
45601,8.599978173151612e-06
45602,5.3000112529844046e-06
45603,6.00004568696022e-07
45604,1.6000005416572094e-05
45605,8.90000956133008e-06
45606,8.200004231184721e-06
45607,6.099988240748644e-06
45608,5.00003807246685e-07
45609,8.200004231184721e-06
45610,1.4099990949034691e-05
45611,1.5199999324977398e-05
45612,1.4899997040629387e-05
45613,8.90000956133008e-06
45614,8.700008038431406e-06
45615,1.200009137392044e-06
45616,1.8999853637069464e-06
45617,8.800008799880743e-06
45618,1.2299977242946625e-05
45619,1.0999792721122503e-06
45620,1.5199999324977398e-05
45621,9.499985026195645e-06
45622,1.3300013961270452e-05
45623,1.6499980119988322e-05
45624,1.3100012438371778e-05
45625,1.5400000847876072e-05
45626,1.6700010746717453e-05
45627,1.4699995517730713e-05
45628,3.6999990697950125e-06
45629,1.9999861251562834e-06
45630,1.4699995517730713e-05
45631,1.6900012269616127e-05
45632,1.5300000086426735e-05
45633,1.5300000086426735e-05
45634,1.5400000847876072e-05
45635,1.5900004655122757e-05
45636,8.99998121894896e-06
45637,1.2999807950109243e-06
45638,1.4899997040629387e-05
45639,1.0299991117790341e-05
45640,8.100003469735384e-06
45641,9.500014130026102e-06
45642,1.00000761449337e-06
45643,9.799987310543656e-06
45644,9.400013368576765e-06
45645,9.000010322779417e-06
45646,1.5700003132224083e-05
45647,1.4999997802078724e-05
45648,8.400005754083395e-06
45649,1.0299991117790341e-05
45650,1.200009137392044e-06
45651,1.3899989426136017e-05
45652,8.300004992634058e-06
45653,8.000002708286047e-06
45654,8.199975127354264e-06
45655,8.599978173151612e-06
45656,5.799985956400633e-06
45657,7.00005330145359e-07
45658,1.479999627918005e-05
45659,1.4699995517730713e-05
45660,1.4699995517730713e-05
45661,2.2999884095042944e-06
45662,9.00006853044033e-07
45663,1.4599994756281376e-05
45664,1.4199991710484028e-05
45665,1.1900003300979733e-05
45666,8.00006091594696e-07
45667,1.379998866468668e-05
45668,1.3800017768517137e-05
45669,1.3999990187585354e-05
45670,1.3699987903237343e-05
45671,1.3500015484169126e-05
45672,1.379998866468668e-05
45673,7.399998139590025e-06
45674,7.90000194683671e-06
45675,8.000002708286047e-06
45676,8.299975888803601e-06
45677,8.000002708286047e-06
45678,3.2999960239976645e-06
45679,3.999739419668913e-07
45680,8.099974365904927e-06
45681,2.400018274784088e-06
45682,3.2999960239976645e-06
45683,9.300012607127428e-06
45684,1.0799994925037026e-05
45685,8.700008038431406e-06
45686,8.600007276982069e-06
45687,8.600007276982069e-06
45688,5.3000112529844046e-06
45689,6.00004568696022e-07
45690,5.499983672052622e-06
45691,1.6999838408082724e-06
45692,1.750001683831215e-05
45693,8.399976650252938e-06
45694,1.200009137392044e-06
45695,5.00003807246685e-07
45696,8.200004231184721e-06
45697,8.800008799880743e-06
45698,8.400005754083395e-06
45699,8.500006515532732e-06
45700,4.499976057559252e-06
45701,6.999762263149023e-07
45702,8.300004992634058e-06
45703,8.000002708286047e-06
45704,8.200004231184721e-06
45705,8.499977411702275e-06
45706,3.4999975468963385e-06
45707,4.00003045797348e-07
45708,7.499998901039362e-06
45709,8.499977411702275e-06
45710,3.3499993151053786e-05
45711,8.300004992634058e-06
45712,8.400005754083395e-06
45713,5.399982910603285e-06
45714,1.500011421740055e-06
45715,9.899988071992993e-06
45716,1.7400016076862812e-05
45717,2.4999986635521054e-05
45718,1.7999991541728377e-05
45719,1.5099998563528061e-05
45720,9.400013368576765e-06
45721,7.399998139590025e-06
45722,1.300009898841381e-06
45723,8.500006515532732e-06
45724,8.400005754083395e-06
45725,7.099995855242014e-06
45726,3.0999945010989904e-06
45727,1.5700003132224083e-05
45728,1.550000160932541e-05
45729,9.399984264746308e-06
45730,2.6699999580159783e-05
45731,1.0099989594891667e-05
45732,2.100015990436077e-06
45733,1.9999861251562834e-06
45734,9.199982741847634e-06
45735,9.199982741847634e-06
45736,8.700008038431406e-06
45737,8.700008038431406e-06
45738,8.500006515532732e-06
45739,9.799987310543656e-06
45740,3.9000005926936865e-06
45741,1.2999807950109243e-06
45742,8.00006091594696e-07
45743,5.00003807246685e-07
45744,7.00005330145359e-07
45745,5.0000089686363935e-06
45746,5.00003807246685e-07
45747,5.900015821680427e-06
45748,5.00003807246685e-07
45749,5.00003807246685e-07
45750,8.199975127354264e-06
45751,7.90000194683671e-06
45752,8.600007276982069e-06
45753,8.000002708286047e-06
45754,3.100023604929447e-06
45755,4.00003045797348e-07
45756,8.300004992634058e-06
45757,7.90000194683671e-06
45758,1.0399991879239678e-05
45759,1.2599979527294636e-05
45760,1.0099989594891667e-05
45761,9.299983503296971e-06
45762,1.6200006939470768e-05
45763,1.0299991117790341e-05
45764,4.5000051613897085e-06
45765,8.00006091594696e-07
45766,8.499977411702275e-06
45767,7.90000194683671e-06
45768,8.199975127354264e-06
45769,9.499985026195645e-06
45770,7.800001185387373e-06
45771,1.610000617802143e-05
45772,1.5100027667358518e-05
45773,2.7999922167509794e-06
45774,9.000010322779417e-06
45775,9.000010322779417e-06
45776,1.5400000847876072e-05
45777,1.2500007869675756e-05
45778,2.5999906938523054e-06
45779,1.4999997802078724e-05
45780,1.6600009985268116e-05
45781,1.789999078027904e-05
45782,1.6700010746717453e-05
45783,1.479999627918005e-05
45784,1.580000389367342e-05
45785,1.0399991879239678e-05
45786,1.6000005416572094e-05
45787,9.199982741847634e-06
45788,7.999769877642393e-07
45789,7.599999662488699e-06
45790,5.00003807246685e-07
45791,1.2800010154023767e-05
45792,1.500011421740055e-06
45793,1.479999627918005e-05
45794,2.8699985705316067e-05
45795,1.5099998563528061e-05
45796,1.5099998563528061e-05
45797,1.4899997040629387e-05
45798,1.3500015484169126e-05
45799,1.4300021575763822e-05
45800,1.4699995517730713e-05
45801,8.899980457499623e-06
45802,1.3999815564602613e-06
45803,1.1199997970834374e-05
45804,8.999777492135763e-07
45805,1.1500000255182385e-05
45806,6.999762263149023e-07
45807,9.100011084228754e-06
45808,1.0599993402138352e-05
45809,1.4200020814314485e-05
45810,7.00005330145359e-07
45811,1.4699995517730713e-05
45812,1.3500015484169126e-05
45813,1.4999997802078724e-05
45814,1.4999997802078724e-05
45815,9.500014130026102e-06
45816,8.00006091594696e-07
45817,1.4599994756281376e-05
45818,1.4699995517730713e-05
45819,1.5099998563528061e-05
45820,1.100008375942707e-06
45821,1.4199991710484028e-05
45822,8.700008038431406e-06
45823,5.00003807246685e-07
45824,7.599999662488699e-06
45825,3.0999945010989904e-06
45826,1.00000761449337e-06
45827,1.4899997040629387e-05
45828,3.3999967854470015e-06
45829,8.00006091594696e-07
45830,1.4399993233382702e-05
45831,6.699992809444666e-06
45832,9.00006853044033e-07
45833,8.600007276982069e-06
45834,9.799987310543656e-06
45835,9.00006853044033e-07
45836,1.4299992471933365e-05
45837,1.3999990187585354e-05
45838,1.479999627918005e-05
45839,1.4499993994832039e-05
45840,1.4400022337213159e-05
45841,6.999995093792677e-06
45842,9.00006853044033e-07
45843,1.479999627918005e-05
45844,2.7999922167509794e-06
45845,7.00005330145359e-07
45846,9.799987310543656e-06
45847,2.2999884095042944e-06
45848,5.00003807246685e-07
45849,1.2900010915473104e-05
45850,1.5999830793589354e-06
45851,6.099988240748644e-06
45852,3.1999952625483274e-06
45853,9.799987310543656e-06
45854,1.9500002963468432e-05
45855,2.5800021830946207e-05
45856,6.100017344579101e-06
45857,1.500011421740055e-06
45858,1.5900004655122757e-05
45859,1.550000160932541e-05
45860,1.6200006939470768e-05
45861,2.7999922167509794e-06
45862,1.8499995348975062e-05
45863,1.600012183189392e-06
45864,7.599999662488699e-06
45865,6.00004568696022e-07
45866,8.100003469735384e-06
45867,8.700008038431406e-06
45868,8.200004231184721e-06
45869,1.0099989594891667e-05
45870,2.4999899324029684e-06
45871,1.8999853637069464e-06
45872,8.90000956133008e-06
45873,9.99998883344233e-06
45874,1.6999838408082724e-06
45875,8.700008038431406e-06
45876,1.689998316578567e-05
45877,3.200024366378784e-06
45878,9.999785106629133e-07
45879,8.700008038431406e-06
45880,8.799979696050286e-06
45881,8.100003469735384e-06
45882,8.700008038431406e-06
45883,1.2900010915473104e-05
45884,8.69997893460095e-06
45885,3.9000005926936865e-06
45886,6.00004568696022e-07
45887,8.600007276982069e-06
45888,7.90000194683671e-06
45889,4.1000021155923605e-06
45890,5.00003807246685e-07
45891,8.100003469735384e-06
45892,7.90000194683671e-06
45893,8.200004231184721e-06
45894,1.200009137392044e-06
45895,8.400005754083395e-06
45896,6.89999433234334e-06
45897,8.00006091594696e-07
45898,1.4800025383010507e-05
45899,1.6000005416572094e-05
45900,6.100017344579101e-06
45901,1.100008375942707e-06
45902,7.90000194683671e-06
45903,9.100011084228754e-06
45904,4.5000051613897085e-06
45905,1.9999861251562834e-06
45906,1.7200014553964138e-05
45907,4.8000074457377195e-06
45908,8.00006091594696e-07
45909,7.90000194683671e-06
45910,1.300009898841381e-06
45911,8.899980457499623e-06
45912,9.90001717582345e-06
45913,8.700008038431406e-06
45914,8.99998121894896e-06
45915,9.899988071992993e-06
45916,7.800001185387373e-06
45917,6.999762263149023e-07
45918,9.099981980398297e-06
45919,1.6300007700920105e-05
45920,3.4999975468963385e-06
45921,9.00006853044033e-07
45922,1.1600001016631722e-05
45923,5.700014298781753e-06
45924,7.00005330145359e-07
45925,7.199996616691351e-06
45926,8.00006091594696e-07
45927,8.90000956133008e-06
45928,1.7999991541728377e-05
45929,4.6000059228390455e-06
45930,2.200016751885414e-06
45931,9.200011845678091e-06
45932,1.400010660290718e-06
45933,1.6999838408082724e-06
45934,9.00006853044033e-07
45935,3.4999975468963385e-06
45936,1.400010660290718e-06
45937,5.299982149153948e-06
45938,7.00005330145359e-07
45939,5.399982910603285e-06
45940,5.00003807246685e-07
45941,2.500019036233425e-06
45942,1.5700003132224083e-05
45943,1.610000617802143e-05
45944,1.4999997802078724e-05
45945,9.799987310543656e-06
45946,2.900022082030773e-06
45947,9.300012607127428e-06
45948,1.580000389367342e-05
45949,8.799979696050286e-06
45950,2.3999891709536314e-06
45951,1.4999997802078724e-05
45952,7.700000423938036e-06
45953,9.00006853044033e-07
45954,1.0399991879239678e-05
45955,1.5400000847876072e-05
45956,1.4999997802078724e-05
45957,1.5300000086426735e-05
45958,1.6699981642886996e-05
45959,3.3999967854470015e-06
45960,2.5999906938523054e-06
45961,2.6699999580159783e-05
45962,1.3200013199821115e-05
45963,2.3999891709536314e-06
45964,1.4200020814314485e-05
45965,1.3600016245618463e-05
45966,1.3599987141788006e-05
45967,1.5900004655122757e-05
45968,9.899988071992993e-06
45969,1.700012944638729e-06
45970,1.4399993233382702e-05
45971,1.4699995517730713e-05
45972,1.4899997040629387e-05
45973,1.3900018529966474e-05
45974,1.4800025383010507e-05
45975,2.1999876480549574e-06
45976,9.400013368576765e-06
45977,1.650000922381878e-05
45978,9.100011084228754e-06
45979,8.299975888803601e-06
45980,1.619997783564031e-05
45981,1.0799994925037026e-05
45982,1.7999846022576094e-06
45983,9.99998883344233e-06
45984,9.800016414374113e-06
45985,1.309998333454132e-05
45986,9.300012607127428e-06
45987,7.600028766319156e-06
45988,7.00005330145359e-07
45989,8.600007276982069e-06
45990,1.759998849593103e-05
45991,9.700015652924776e-06
45992,8.700008038431406e-06
45993,9.599985787644982e-06
45994,2.00001522898674e-06
45995,1.5300000086426735e-05
45996,1.580000389367342e-05
45997,1.0099989594891667e-05
45998,7.099995855242014e-06
45999,1.500011421740055e-06
46000,8.800008799880743e-06
46001,8.899980457499623e-06
46002,8.399976650252938e-06
46003,6.999995093792677e-06
46004,1.100008375942707e-06
46005,9.299983503296971e-06
46006,8.899980457499623e-06
46007,9.69998654909432e-06
46008,7.00005330145359e-07
46009,8.200004231184721e-06
46010,8.299975888803601e-06
46011,8.299975888803601e-06
46012,8.700008038431406e-06
46013,1.200009137392044e-06
46014,8.500006515532732e-06
46015,6.100017344579101e-06
46016,6.00004568696022e-07
46017,8.500006515532732e-06
46018,6.499991286545992e-06
46019,5.999754648655653e-07
46020,8.400005754083395e-06
46021,8.500006515532732e-06
46022,8.700008038431406e-06
46023,7.90000194683671e-06
46024,8.200004231184721e-06
46025,1.6000005416572094e-05
46026,1.5199999324977398e-05
46027,9.100011084228754e-06
46028,8.100003469735384e-06
46029,8.300004992634058e-06
46030,8.500006515532732e-06
46031,1.9999861251562834e-06
46032,8.500006515532732e-06
46033,8.600007276982069e-06
46034,8.700008038431406e-06
46035,9.69998654909432e-06
46036,7.00005330145359e-07
46037,8.700008038431406e-06
46038,7.599999662488699e-06
46039,1.8999853637069464e-06
46040,1.6200006939470768e-05
46041,1.1999800335615873e-06
46042,1.5300000086426735e-05
46043,7.299997378140688e-06
46044,1.8999853637069464e-06
46045,1.7000013031065464e-05
46046,1.4999823179095984e-06
46047,7.399998139590025e-06
46048,1.3999815564602613e-06
46049,2.8399983420968056e-05
46050,7.90000194683671e-06
46051,6.999762263149023e-07
46052,1.3699987903237343e-05
46053,2.2899999748915434e-05
46054,6.89999433234334e-06
46055,9.00006853044033e-07
46056,1.0299991117790341e-05
46057,1.0100018698722124e-05
46058,8.700008038431406e-06
46059,2.200016751885414e-06
46060,6.00004568696022e-07
46061,8.400005754083395e-06
46062,9.69998654909432e-06
46063,9.299983503296971e-06
46064,1.680001150816679e-05
46065,1.6000005416572094e-05
46066,2.1799991372972727e-05
46067,9.200011845678091e-06
46068,7.00005330145359e-07
46069,8.600007276982069e-06
46070,8.400005754083395e-06
46071,8.400005754083395e-06
46072,1.170000177808106e-05
46073,1.0999792721122503e-06
46074,9.299983503296971e-06
46075,7.599999662488699e-06
46076,9.399984264746308e-06
46077,7.599999662488699e-06
46078,1.0999792721122503e-06
46079,1.0299991117790341e-05
46080,9.099981980398297e-06
46081,5.5000127758830786e-06
46082,2.00001522898674e-06
46083,1.0200019460171461e-05
46084,5.199981387704611e-06
46085,1.9000144675374031e-06
46086,8.600007276982069e-06
46087,5.199981387704611e-06
46088,7.00005330145359e-07
46089,8.599978173151612e-06
46090,8.99998121894896e-06
46091,2.1499989088624716e-05
46092,9.100011084228754e-06
46093,1.5700003132224083e-05
46094,9.600014891475439e-06
46095,1.2300006346777081e-05
46096,8.000002708286047e-06
46097,5.999754648655653e-07
46098,8.500006515532732e-06
46099,2.5999906938523054e-06
46100,6.00004568696022e-07
46101,7.599999662488699e-06
46102,5.00003807246685e-07
46103,7.599999662488699e-06
46104,3.2999960239976645e-06
46105,3.5999983083456755e-06
46106,1.5400000847876072e-05
46107,1.500011421740055e-06
46108,2.3999891709536314e-06
46109,1.500011421740055e-06
46110,8.90000956133008e-06
46111,5.299982149153948e-06
46112,2.8999929782003164e-06
46113,1.650000922381878e-05
46114,1.400010660290718e-06
46115,1.4599994756281376e-05
46116,9.299983503296971e-06
46117,9.599985787644982e-06
46118,9.00006853044033e-07
46119,8.499977411702275e-06
46120,9.500014130026102e-06
46121,1.689998316578567e-05
46122,8.700008038431406e-06
46123,8.200004231184721e-06
46124,8.700008038431406e-06
46125,1.8999999156221747e-05
46126,1.550000160932541e-05
46127,1.4399993233382702e-05
46128,1.3999990187585354e-05
46129,9.69998654909432e-06
46130,1.300009898841381e-06
46131,1.4599994756281376e-05
46132,3.7999998312443495e-06
46133,9.00006853044033e-07
46134,1.4100020052865148e-05
46135,1.7499987734481692e-05
46136,2.8999929782003164e-06
46137,8.99998121894896e-06
46138,9.899988071992993e-06
46139,8.599978173151612e-06
46140,1.650000922381878e-05
46141,1.069999416358769e-05
46142,6.100017344579101e-06
46143,7.00005330145359e-07
46144,8.700008038431406e-06
46145,5.900015821680427e-06
46146,1.500011421740055e-06
46147,9.90001717582345e-06
46148,1.0299991117790341e-05
46149,1.5600002370774746e-05
46150,2.9999937396496534e-06
46151,1.4999823179095984e-06
46152,5.199981387704611e-06
46153,1.100008375942707e-06
46154,1.6600009985268116e-05
46155,9.69998654909432e-06
46156,8.500006515532732e-06
46157,1.4100020052865148e-05
46158,1.200009137392044e-06
46159,9.299983503296971e-06
46160,1.0099989594891667e-05
46161,6.80002267472446e-06
46162,1.00000761449337e-06
46163,1.300009898841381e-06
46164,4.999979864805937e-06
46165,1.7999846022576094e-06
46166,2.4999899324029684e-06
46167,1.600012183189392e-06
46168,1.00000761449337e-06
46169,6.00004568696022e-07
46170,7.99997360445559e-06
46171,8.00006091594696e-07
46172,3.00002284348011e-06
46173,1.400010660290718e-06
46174,5.00003807246685e-07
46175,1.0499992640689015e-05
46176,2.0999868866056204e-06
46177,1.7999846022576094e-06
46178,9.300012607127428e-06
46179,1.3399985618889332e-05
46180,8.600007276982069e-06
46181,6.699992809444666e-06
46182,8.300004992634058e-06
46183,9.200011845678091e-06
46184,1.0600022505968809e-05
46185,9.400013368576765e-06
46186,8.800008799880743e-06
46187,9.600014891475439e-06
46188,9.199982741847634e-06
46189,8.300004992634058e-06
46190,8.200004231184721e-06
46191,7.800001185387373e-06
46192,8.500006515532732e-06
46193,8.799979696050286e-06
46194,8.099974365904927e-06
46195,5.699985194951296e-06
46196,9.00006853044033e-07
46197,1.100008375942707e-06
46198,2.900022082030773e-06
46199,5.00003807246685e-07
46200,4.3000036384910345e-06
46201,5.00003807246685e-07
46202,6.600021151825786e-06
46203,4.00003045797348e-07
46204,8.500006515532732e-06
46205,8.400005754083395e-06
46206,8.100003469735384e-06
46207,8.000002708286047e-06
46208,8.000002708286047e-06
46209,3.4999975468963385e-06
46210,5.00003807246685e-07
46211,8.800008799880743e-06
46212,2.4999899324029684e-06
46213,4.999747034162283e-07
46214,1.2500007869675756e-05
46215,9.300012607127428e-06
46216,8.500006515532732e-06
46217,8.400005754083395e-06
46218,1.4200020814314485e-05
46219,1.4699995517730713e-05
46220,9.899988071992993e-06
46221,9.000010322779417e-06
46222,1.719998545013368e-05
46223,1.7200014553964138e-05
46224,1.600012183189392e-06
46225,9.899988071992993e-06
46226,1.610000617802143e-05
46227,1.4400022337213159e-05
46228,1.5300000086426735e-05
46229,1.4100020052865148e-05
46230,1.479999627918005e-05
46231,7.499998901039362e-06
46232,8.399976650252938e-06
46233,5.2000104915350676e-06
46234,7.00005330145359e-07
46235,7.599999662488699e-06
46236,1.0800024028867483e-05
46237,8.399976650252938e-06
46238,7.700000423938036e-06
46239,8.500006515532732e-06
46240,1.1299998732283711e-05
46241,8.300004992634058e-06
46242,9.800016414374113e-06
46243,9.200011845678091e-06
46244,8.700008038431406e-06
46245,8.500006515532732e-06
46246,8.500006515532732e-06
46247,1.4800025383010507e-05
46248,8.90000956133008e-06
46249,8.400005754083395e-06
46250,9.299983503296971e-06
46251,8.00006091594696e-07
46252,9.000010322779417e-06
46253,8.300004992634058e-06
46254,8.90000956133008e-06
46255,9.200011845678091e-06
46256,7.599999662488699e-06
46257,8.200004231184721e-06
46258,6.89999433234334e-06
46259,8.200004231184721e-06
46260,5.0000089686363935e-06
46261,6.00004568696022e-07
46262,8.000002708286047e-06
46263,4.00003045797348e-07
46264,7.599999662488699e-06
46265,8.600007276982069e-06
46266,8.300004992634058e-06
46267,8.300004992634058e-06
46268,8.100003469735384e-06
46269,5.2000104915350676e-06
46270,5.00003807246685e-07
46271,9.600014891475439e-06
46272,1.6099977074190974e-05
46273,9.800016414374113e-06
46274,1.6400008462369442e-05
46275,7.399998139590025e-06
46276,1.5900004655122757e-05
46277,1.3499986380338669e-05
46278,2.2999884095042944e-06
46279,1.5199999324977398e-05
46280,1.5700003132224083e-05
46281,1.4300021575763822e-05
46282,1.580000389367342e-05
46283,1.0100018698722124e-05
46284,1.5700003132224083e-05
46285,1.069999416358769e-05
46286,8.399976650252938e-06
46287,1.6999983927235007e-05
46288,1.920000067912042e-05
46289,1.8999853637069464e-06
46290,9.400013368576765e-06
46291,2.030000905506313e-05
46292,7.700000423938036e-06
46293,1.6300007700920105e-05
46294,9.700015652924776e-06
46295,8.499977411702275e-06
46296,6.300018867477775e-06
46297,1.1999800335615873e-06
46298,1.85999961104244e-05
46299,1.0000017937272787e-05
46300,1.3100012438371778e-05
46301,2.8999929782003164e-06
46302,1.5400000847876072e-05
46303,1.3499986380338669e-05
46304,3.7699996028095484e-05
46305,1.4399993233382702e-05
46306,5.199981387704611e-06
46307,1.200009137392044e-06
46308,1.4299992471933365e-05
46309,1.4599994756281376e-05
46310,1.4399993233382702e-05
46311,1.4199991710484028e-05
46312,1.5199999324977398e-05
46313,1.5199999324977398e-05
46314,1.6600009985268116e-05
46315,1.719998545013368e-05
46316,1.5700003132224083e-05
46317,1.6099977074190974e-05
46318,9.499985026195645e-06
46319,1.00000761449337e-06
46320,7.800001185387373e-06
46321,1.479999627918005e-05
46322,1.2499978765845299e-05
46323,1.3999815564602613e-06
46324,1.379998866468668e-05
46325,1.3899989426136017e-05
46326,3.9000005926936865e-06
46327,1.600012183189392e-06
46328,2.2599997464567423e-05
46329,1.7200014553964138e-05
46330,1.069999416358769e-05
46331,9.400013368576765e-06
46332,1.6300007700920105e-05
46333,1.7399986973032355e-05
46334,1.0099989594891667e-05
46335,8.799979696050286e-06
46336,9.000010322779417e-06
46337,8.90000956133008e-06
46338,1.09999964479357e-05
46339,5.299982149153948e-06
46340,1.100008375942707e-06
46341,8.700008038431406e-06
46342,8.700008038431406e-06
46343,8.300004992634058e-06
46344,8.399976650252938e-06
46345,8.800008799880743e-06
46346,8.700008038431406e-06
46347,2.100015990436077e-06
46348,8.999777492135763e-07
46349,8.599978173151612e-06
46350,8.899980457499623e-06
46351,8.899980457499623e-06
46352,3.6999990697950125e-06
46353,9.00006853044033e-07
46354,7.800001185387373e-06
46355,6.200018106028438e-06
46356,9.00006853044033e-07
46357,6.00004568696022e-07
46358,7.099995855242014e-06
46359,8.300004992634058e-06
46360,8.500006515532732e-06
46361,8.500006515532732e-06
46362,8.000002708286047e-06
46363,6.300018867477775e-06
46364,2.4999899324029684e-06
46365,1.9000144675374031e-06
46366,8.00006091594696e-07
46367,8.400005754083395e-06
46368,1.6200006939470768e-05
46369,1.4800025383010507e-05
46370,1.650000922381878e-05
46371,8.800008799880743e-06
46372,8.69997893460095e-06
46373,1.3499986380338669e-05
46374,1.4399993233382702e-05
46375,1.3900018529966474e-05
46376,9.500014130026102e-06
46377,6.999762263149023e-07
46378,9.100011084228754e-06
46379,8.400005754083395e-06
46380,1.4599994756281376e-05
46381,1.610000617802143e-05
46382,1.3199984095990658e-05
46383,9.500014130026102e-06
46384,7.800001185387373e-06
46385,1.0599993402138352e-05
46386,7.399998139590025e-06
46387,1.5700003132224083e-05
46388,1.5300000086426735e-05
46389,1.4300021575763822e-05
46390,3.0999945010989904e-06
46391,1.2999807950109243e-06
46392,1.37000170070678e-05
46393,1.5200028428807855e-05
46394,1.4399993233382702e-05
46395,1.470002462156117e-05
46396,1.300001167692244e-05
46397,1.5199999324977398e-05
46398,1.4099990949034691e-05
46399,1.4499993994832039e-05
46400,1.3100012438371778e-05
46401,1.4800025383010507e-05
46402,1.4899997040629387e-05
46403,1.170000177808106e-05
46404,1.00000761449337e-06
46405,9.299983503296971e-06
46406,8.500006515532732e-06
46407,2.0500010577961802e-05
46408,8.700008038431406e-06
46409,8.00006091594696e-07
46410,1.3999990187585354e-05
46411,1.4499993994832039e-05
46412,1.4999997802078724e-05
46413,1.3899989426136017e-05
46414,9.299983503296971e-06
46415,1.6300007700920105e-05
46416,1.7499987734481692e-05
46417,7.099995855242014e-06
46418,2.00001522898674e-06
46419,1.7400016076862812e-05
46420,8.99998121894896e-06
46421,1.3999990187585354e-05
46422,1.58999755512923e-05
46423,1.3600016245618463e-05
46424,1.4400022337213159e-05
46425,1.7299986211583018e-05
46426,1.2599979527294636e-05
46427,8.400005754083395e-06
46428,1.2200005585327744e-05
46429,3.9000005926936865e-06
46430,8.999777492135763e-07
46431,1.2400007108226418e-05
46432,6.00004568696022e-07
46433,8.500006515532732e-06
46434,8.000002708286047e-06
46435,8.300004992634058e-06
46436,9.300012607127428e-06
46437,4.4000043999403715e-06
46438,7.00005330145359e-07
46439,8.000002708286047e-06
46440,8.400005754083395e-06
46441,7.800001185387373e-06
46442,8.400005754083395e-06
46443,8.90000956133008e-06
46444,9.000010322779417e-06
46445,8.800008799880743e-06
46446,8.200004231184721e-06
46447,9.199982741847634e-06
46448,5.00003807246685e-07
46449,9.700015652924776e-06
46450,5.00003807246685e-07
46451,8.100003469735384e-06
46452,8.100003469735384e-06
46453,8.300004992634058e-06
46454,1.2600008631125093e-05
46455,8.700008038431406e-06
46456,1.0600022505968809e-05
46457,7.099995855242014e-06
46458,3.0999945010989904e-06
46459,9.100011084228754e-06
46460,8.300004992634058e-06
46461,1.7400016076862812e-05
46462,7.599999662488699e-06
46463,1.7999846022576094e-06
46464,2.0400009816512465e-05
46465,4.5000051613897085e-06
46466,1.7999846022576094e-06
46467,9.600014891475439e-06
46468,8.199975127354264e-06
46469,8.500006515532732e-06
46470,9.499985026195645e-06
46471,8.300004992634058e-06
46472,9.400013368576765e-06
46473,3.1999952625483274e-06
46474,7.00005330145359e-07
46475,8.200004231184721e-06
46476,7.800001185387373e-06
46477,9.200011845678091e-06
46478,9.200011845678091e-06
46479,8.800008799880743e-06
46480,8.600007276982069e-06
46481,9.000010322779417e-06
46482,4.1000021155923605e-06
46483,1.800013706088066e-06
46484,8.599978173151612e-06
46485,8.500006515532732e-06
46486,8.499977411702275e-06
46487,4.3000036384910345e-06
46488,6.00004568696022e-07
46489,8.200004231184721e-06
